년도,월,구,동,전기,가스,수도,탄소
2013,1,서초구,반포1동,235764,6212,7588,116398
2013,1,서초구,반포2동,321907,11654,14074,167266
2013,1,서초구,반포3동,201305,23157,3806,138489
2013,1,서초구,반포4동,108788,10600,5403,71664
2013,1,서초구,반포본동,57500,3481,1448,32658
2013,1,서초구,방배1동,44528,9238,1671,40128
2013,1,서초구,방배2동,224920,62229,914,235063
2013,1,서초구,방배3동,182095,36102,4338,159517
2013,1,서초구,방배4동,257456,71924,4740,271845
2013,1,서초구,방배본동,138453,21262,8259,109073
2013,1,서초구,서초1동,170952,83233,4507,260421
2013,1,서초구,서초2동,226325,22551,6380,148594
2013,1,서초구,서초3동,170901,55309,3231,197427
2013,1,서초구,서초4동,462469,8604,47257,231049
2013,1,서초구,양재1동,121173,50074,1321,163982
2013,1,서초구,양재2동,2495,2409,40,6467
2013,1,서초구,잠원동,200617,56452,5999,213506
2013,1,성동구,금호1가동,101162,15617,6024,79875
2013,1,성동구,금호2.3가동,19844,8870,1192,28678
2013,1,성동구,금호4가동,57980,40535,2930,116355
2013,1,성동구,기타,2796,1804,163,5281
2013,1,성동구,마장동,242268,90491,7187,307808
2013,1,성동구,사근동,14799,5390,777,18606
2013,1,성동구,성수2가3동,145670,76220,7877,235112
2013,1,성동구,옥수동,122306,15254,3522,87196
2013,1,성동구,왕십리도선동,41817,23209,2207,70451
2013,1,성동구,응봉동,113497,46761,4570,154385
2013,1,성동구,행당1동,80930,38817,4800,122858
2013,1,성동구,행당2동,367596,176148,21780,557663
2013,1,성북구,길음1동,724212,405643,37472,1228147
2013,1,성북구,길음2동,43776,39006,2515,106769
2013,1,성북구,돈암1동,407789,104705,22746,414993
2013,1,성북구,돈암2동,326809,79743,20100,323865
2013,1,성북구,보문동,23772,11170,1342,35546
2013,1,성북구,석관동,140075,38841,6114,148425
2013,1,성북구,월곡1동,725365,157636,39614,673811
2013,1,성북구,월곡2동,118785,34848,5029,130094
2013,1,성북구,정릉1동,299213,98847,18227,354335
2013,1,성북구,정릉3동,17682,10040,2197,30716
2013,1,성북구,종암동,373004,135526,22666,469257
2013,1,송파구,가락1동,6530,45477,339,104750
2013,1,송파구,가락2동,412535,87772,13483,376001
2013,1,송파구,가락본동,256123,128643,11454,400559
2013,1,송파구,거여1동,168732,90784,5912,276861
2013,1,송파구,거여2동,117519,72353,4449,213376
2013,1,송파구,기타,850,10,43,397
2013,1,송파구,마천1동,96854,46831,6891,148255
2013,1,송파구,마천2동,211936,167898,26,465961
2013,1,송파구,문정1동,476114,121571,20287,480926
2013,1,송파구,문정2동,168924,5536,7952,86664
2013,1,송파구,방이1동,231536,120210,5163,369156
2013,1,송파구,방이2동,80934,53167,468,153565
2013,1,송파구,삼전동,232403,126070,34,380947
2013,1,송파구,석촌동,27280,17882,1438,52100
2013,1,송파구,송파1동,160938,208327,124,534931
2013,1,송파구,송파2동,396887,76650,9619,343169
2013,1,송파구,오금동,381936,130562,12267,458472
2013,1,송파구,오륜동,301993,5403,14145,144844
2013,1,송파구,잠실2동,944078,8457,59747,439069
2013,1,송파구,잠실3동,688972,22086,30545,351738
2013,1,송파구,잠실4동,381292,4411,17445,177340
2013,1,송파구,잠실6동,397437,59795,2640,303331
2013,1,송파구,잠실7동,169287,5703,10792,88135
2013,1,송파구,잠실본동,143404,70780,862,219637
2013,1,송파구,장지동,351037,137698,14721,462171
2013,1,송파구,풍납1동,42807,16269,1815,55195
2013,1,송파구,풍납2동,400615,142811,8422,492553
2013,1,양천구,기타,57416,18481,2254,66490
2013,1,양천구,목1동,262445,12801,9168,142994
2013,1,양천구,목2동,347367,72319,12293,313360
2013,1,양천구,목3동,299815,113000,1911,380876
2013,1,양천구,목4동,284837,54935,12302,247910
2013,1,양천구,목5동,1472615,43096,35288,732640
2013,1,양천구,신월1동,22165,7328,1211,26215
2013,1,양천구,신월2동,42118,54029,1472,139372
2013,1,양천구,신월5동,22520,5247,1178,21693
2013,1,양천구,신월6동,44044,30431,1031,87182
2013,1,양천구,신월7동,93758,20939,4994,88315
2013,1,양천구,신정1동,146103,20858,1915,109306
2013,1,양천구,신정2동,267905,14824,8499,149619
2013,1,양천구,신정3동,418196,124603,21195,463462
2013,1,양천구,신정4동,171575,106720,960,312119
2013,1,양천구,신정6동,245072,6928,653,119646
2013,1,양천구,신정7동,299345,54670,6454,251526
2013,1,영등포구,기타,7656,2682,332,9364
2013,1,영등포구,당산1동,114880,36043,5950,131421
2013,1,영등포구,당산2동,377052,101262,16583,392203
2013,1,영등포구,대림1동,21291,3417,1571,17203
2013,1,영등포구,대림2동,21548,5344,990,21436
2013,1,영등포구,대림3동,70364,10969,1192,54801
2013,1,영등포구,문래동,331459,49746,15025,256958
2013,1,영등포구,신길1동,135963,30242,20,125397
2013,1,영등포구,신길6동,75107,16436,5799,70587
2013,1,영등포구,신길7동,68633,11051,3894,55147
2013,1,영등포구,양평1동,64514,17990,3153,68698
2013,1,영등포구,양평2동,177434,37465,9362,162262
2013,1,영등포구,여의동,315156,7866,18093,157253
2013,1,영등포구,영등포동,68424,15507,3337,64855
2013,1,용산구,기타,1025,178,45,848
2013,1,용산구,용산2가동,30200,11958,133,39634
2013,1,용산구,원효로1동,14232,3798,704,14776
2013,1,용산구,원효로2동,21068,6040,9,22465
2013,1,용산구,이촌1동,93426,2508,4694,46789
2013,1,용산구,이촌2동,26522,2088,725,16163
2013,1,용산구,이태원1동,3641,438,150,2575
2013,1,용산구,한강로동,16068,4379,900,16921
2013,1,용산구,효창동,27523,8023,44,29656
2013,1,은평구,갈현2동,22544,5015,1650,21340
2013,1,은평구,녹번동,44594,23583,2791,72660
2013,1,은평구,대조동,154118,40002,86,154979
2013,1,은평구,불광1동,161420,50221,8669,183815
2013,1,은평구,수색동,162533,23247,5294,122745
2013,1,은평구,신사1동,127491,32167,214,126181
2013,1,은평구,신사2동,100484,19814,5840,88927
2013,1,은평구,역촌동,215142,65550,33,238063
2013,1,은평구,응암1동,131341,42165,1799,150736
2013,1,은평구,응암2동,24224,21474,1435,58849
2013,1,은평구,증산동,41567,16641,2027,55573
2013,1,은평구,진관동,280109,12095,17178,151562
2013,1,종로구,사직동,12065,6634,262,20063
2013,1,종로구,숭인1동,20176,9476,969,30103
2013,1,종로구,종로1.2.3.4가동,3138,2662,88,7323
2013,1,중구,기타,4593,6338,340,16257
2013,1,중구,동화동,50970,22383,1234,72159
2013,1,중구,신당동,23527,9392,99,31046
2013,1,중구,장충동,43375,40329,212,108798
2013,1,중구,황학동,29082,8726,1287,32304
2013,1,중구,회현동,5321,5715,421,15197
2013,1,중랑구,망우3동,555,326,7,968
2013,1,중랑구,망우본동,29214,17026,1534,51034
2013,1,중랑구,면목2동,91711,44571,61,138745
2013,1,중랑구,묵1동,151346,40208,9445,157372
2013,1,중랑구,묵2동,130230,56977,2294,183607
2013,1,중랑구,상봉1동,238687,101189,7688,330419
2013,1,중랑구,상봉2동,28512,14939,1503,46051
2013,1,중랑구,신내1동,235764,78575,8797,278892
2013,1,중랑구,신내2동,200768,32660,10321,161711
2013,1,중랑구,중화1동,56285,45227,752,125423
2013,2,강남구,개포1동,47353,37949,1984,105742
2013,2,강남구,개포2동,266026,52318,6462,232133
2013,2,강남구,개포4동,90364,47604,499,145113
2013,2,강남구,기타,145163,31905,6801,135274
2013,2,강남구,논현1동,85935,47864,20,143658
2013,2,강남구,논현2동,23926,11859,766,36963
2013,2,강남구,대치1동,144002,6080,6960,76987
2013,2,강남구,대치2동,204325,44584,9196,189555
2013,2,강남구,대치4동,102302,46108,832,146934
2013,2,강남구,도곡1동,181831,53689,5902,199320
2013,2,강남구,도곡2동,227032,15047,8238,132702
2013,2,강남구,삼성1동,23715,12348,1769,38302
2013,2,강남구,삼성2동,134469,38395,5730,144922
2013,2,강남구,세곡동,81805,25776,1939,93067
2013,2,강남구,수서동,32036,2737,1007,20048
2013,2,강남구,신사동,57721,7508,178,41351
2013,2,강남구,압구정동,268323,8557,4309,134367
2013,2,강남구,역삼1동,11444,3729,524,13379
2013,2,강남구,역삼2동,119721,12575,7264,81341
2013,2,강남구,일원1동,155998,36866,344,148838
2013,2,강남구,일원2동,84242,5099,1673,47696
2013,2,강남구,일원본동,114137,12997,4268,78924
2013,2,강남구,청담동,299906,106220,8248,367831
2013,2,강동구,강일동,682103,28960,40393,367493
2013,2,강동구,고덕1동,160810,63398,7679,212744
2013,2,강동구,고덕2동,40418,34286,132,93982
2013,2,강동구,기타,234658,112008,10124,353754
2013,2,강동구,길동,84373,70369,244,193482
2013,2,강동구,둔촌1동,94800,24554,417,95335
2013,2,강동구,둔촌2동,125149,65073,5850,200769
2013,2,강동구,명일1동,224953,34776,430,173421
2013,2,강동구,명일2동,179439,12908,8908,107954
2013,2,강동구,상일1동,140271,163332,2887,426297
2013,2,강동구,성내1동,96518,41598,5446,135911
2013,2,강동구,성내2동,71435,46333,6355,136184
2013,2,강동구,성내3동,68383,49442,210,139814
2013,2,강동구,암사1동,128419,78052,7948,231925
2013,2,강동구,암사2동,321221,163322,17859,507968
2013,2,강동구,암사3동,296352,156087,15299,480367
2013,2,강동구,천호1동,56440,46750,1599,129181
2013,2,강동구,천호2동,83053,78100,123,210199
2013,2,강동구,천호3동,61933,42785,463,122252
2013,2,강북구,미아동,36062,27363,1992,77245
2013,2,강북구,번1동,53050,46467,20,126586
2013,2,강북구,번3동,126914,92332,4343,262077
2013,2,강북구,삼각산동,460943,274049,27729,818516
2013,2,강북구,송천동,12960,32418,652,78328
2013,2,강북구,수유2동,256138,126837,18129,398736
2013,2,강북구,우이동,100848,107766,58,284175
2013,2,강서구,가양1동,179468,76966,14113,253184
2013,2,강서구,가양2동,58958,3726,2773,34265
2013,2,강서구,가양3동,59770,3388,1596,33462
2013,2,강서구,공항동,117858,40677,923,141394
2013,2,강서구,기타,14801,4046,701,15571
2013,2,강서구,등촌1동,94913,15809,4630,77192
2013,2,강서구,등촌2동,138874,61354,4385,197771
2013,2,강서구,등촌3동,124799,8185,6233,73318
2013,2,강서구,발산1동,219012,36209,10419,177428
2013,2,강서구,방화1동,162183,65273,3711,216210
2013,2,강서구,방화2동,32659,18259,2234,55489
2013,2,강서구,방화3동,125901,19389,5174,98531
2013,2,강서구,염창동,510817,220348,24508,718303
2013,2,강서구,우장산동(화곡5동.발산2동),431558,109228,28659,437166
2013,2,강서구,화곡1동,212719,102288,1566,319838
2013,2,강서구,화곡2동,919,1132,77,2951
2013,2,강서구,화곡3동,338724,28291,8213,209718
2013,2,강서구,화곡6동,49096,12537,798,49165
2013,2,강서구,화곡8동,185993,76213,64,249600
2013,2,강서구,화곡본동,203793,78584,40,262450
2013,2,관악구,기타,3604,1070,193,3989
2013,2,관악구,성현동(봉천2.5동),167657,48796,9861,183663
2013,2,관악구,신림동(신림5동),45708,19573,98,63256
2013,2,관악구,신원동(신림1동),12346,13798,756,36393
2013,2,관악구,은천동(봉천본동.9동),111225,59335,6897,182360
2013,2,관악구,인헌동(봉천11동),137122,80295,824,238274
2013,2,관악구,중앙동(봉천10동),48433,25630,2646,78825
2013,2,관악구,청림동(봉천3동),100284,33043,4366,117986
2013,2,관악구,행운동(봉천6동),84642,17895,4676,77525
2013,2,광진구,광장동,366060,152866,16941,503254
2013,2,광진구,구의3동,218043,53753,8108,215549
2013,2,광진구,군자동,104505,88553,126,242711
2013,2,광진구,자양3동,304254,132550,18963,432211
2013,2,광진구,중곡2동,162920,117485,80,332271
2013,2,광진구,화양동,48608,67618,50,172091
2013,2,구로구,가리봉동,184941,46522,18,182630
2013,2,구로구,개봉1동,362812,111206,8899,405888
2013,2,구로구,개봉2동,351497,181708,20038,562713
2013,2,구로구,고척1동,134100,64286,8962,203834
2013,2,구로구,고척2동,313833,119930,18237,407763
2013,2,구로구,구로1동,378307,103310,22238,399200
2013,2,구로구,구로4동,114212,34426,6769,127787
2013,2,구로구,구로5동,84131,61143,4238,174039
2013,2,구로구,기타,92722,42503,5510,136350
2013,2,구로구,신도림동,700688,234013,35022,832908
2013,2,구로구,오류1동,191501,84178,1845,270368
2013,2,구로구,오류2동,273371,55729,14433,245534
2013,2,금천구,기타,5935,2455,467,8171
2013,2,금천구,시흥1동,190755,93204,7387,292110
2013,2,금천구,시흥2동,555552,304492,33710,928808
2013,2,금천구,시흥5동,223750,137057,2000,402542
2013,2,노원구,공릉1동,190573,195978,11143,523493
2013,2,노원구,공릉2동,504258,160927,25848,582863
2013,2,노원구,상계10동,391895,34917,2144,245090
2013,2,노원구,상계1동,332636,110098,14679,392531
2013,2,노원구,상계2동,149875,77018,8254,238808
2013,2,노원구,상계3.4동,278101,153524,9431,464940
2013,2,노원구,상계5동,159365,69353,737,223167
2013,2,노원구,상계6.7동,372284,18652,4929,201265
2013,2,노원구,상계8동,562549,18448,3398,280972
2013,2,노원구,상계9동,308310,8782,77,150421
2013,2,노원구,월계1동,179721,96521,5558,294254
2013,2,노원구,월계2동,97277,60810,6200,179518
2013,2,노원구,월계3동,342858,100593,21123,377713
2013,2,노원구,중계1동,442236,59323,5152,322102
2013,2,노원구,중계2.3동,281377,26083,6224,179796
2013,2,노원구,중계4동,111746,74454,3353,215270
2013,2,노원구,중계본동,269145,125008,7116,396498
2013,2,노원구,하계1동,204263,28652,7063,153133
2013,2,노원구,하계2동,341214,14158,5900,178347
2013,2,도봉구,기타,65559,28286,2842,92101
2013,2,도봉구,도봉2동,198893,90670,7899,290054
2013,2,도봉구,방학1동,63184,40357,4837,118796
2013,2,도봉구,방학3동,322941,178270,17134,541940
2013,2,도봉구,쌍문1동,51862,30157,978,89866
2013,2,도봉구,쌍문2동,85186,40034,2665,126680
2013,2,도봉구,쌍문3동,66757,32501,2937,102082
2013,2,도봉구,쌍문4동,7881,6794,63,18581
2013,2,도봉구,창1동,215406,39108,5274,180685
2013,2,도봉구,창2동,116886,57302,6538,180087
2013,2,도봉구,창3동,73271,44997,2340,132637
2013,2,도봉구,창4동,397583,72439,8952,333811
2013,2,도봉구,창5동,191936,86578,7784,277900
2013,2,동대문구,답십리1동,55789,35706,2529,104476
2013,2,동대문구,답십리2동,435508,229624,19593,705518
2013,2,동대문구,용신동,148036,100663,8110,290945
2013,2,동대문구,이문1동,98791,52263,5585,160811
2013,2,동대문구,이문2동,527690,291228,32191,886779
2013,2,동대문구,장안1동,121472,75756,6154,223241
2013,2,동대문구,장안2동,207560,161176,4848,450649
2013,2,동대문구,전농1동,95006,52543,3144,159023
2013,2,동대문구,전농2동,275153,108224,8610,361945
2013,2,동대문구,제기동,45049,52936,127,137720
2013,2,동대문구,청량리동,123897,77740,9422,229798
2013,2,동대문구,휘경2동,47025,87118,32,215094
2013,2,동작구,기타,10652,5269,529,16495
2013,2,동작구,대방동,698827,225012,27476,809452
2013,2,동작구,사당1동,4102,570,314,3120
2013,2,동작구,사당2동,140331,16048,9498,98601
2013,2,동작구,사당3동,576951,255701,6107,819425
2013,2,동작구,사당5동,51104,20559,39,67733
2013,2,동작구,상도1동,167462,153195,8424,416957
2013,2,동작구,상도2동,331189,170180,27244,530672
2013,2,동작구,상도3동,144702,121294,3542,334228
2013,2,동작구,신대방1동,364702,216026,26074,647188
2013,2,동작구,신대방2동,47700,23256,337,72430
2013,2,동작구,흑석동,203085,31127,12243,159897
2013,2,마포구,공덕동,137802,79431,9054,239359
2013,2,마포구,기타,12532,5876,624,18683
2013,2,마포구,대흥동,87859,7323,5242,55396
2013,2,마포구,도화동,184200,45951,10190,184414
2013,2,마포구,망원2동,38772,37647,2267,101521
2013,2,마포구,상암동,617713,23746,39135,328094
2013,2,마포구,서강동,131343,64951,5489,203002
2013,2,마포구,서교동,139289,77033,153,231663
2013,2,마포구,성산1동,328388,205301,3333,600217
2013,2,마포구,성산2동,440735,147066,10369,519742
2013,2,마포구,아현동,48641,39476,2941,110026
2013,2,마포구,염리동,69080,23263,2696,82294
2013,2,마포구,용강동,199842,36618,10898,170375
2013,2,마포구,합정동,176030,102289,47,303780
2013,2,서대문구,기타,83548,42506,3731,131876
2013,2,서대문구,남가좌1동,5645,2477,356,8060
2013,2,서대문구,남가좌2동,59835,23694,2373,79232
2013,2,서대문구,북가좌1동,68105,26294,2484,88600
2013,2,서대문구,북가좌2동,28469,4520,2155,22911
2013,2,서대문구,연희동,199789,90923,2729,289284
2013,2,서대문구,천연동,64439,18511,3398,69915
2013,2,서대문구,홍제1동,93997,37061,2763,123789
2013,2,서대문구,홍제2동,118436,59297,3324,184146
2013,2,서대문구,홍제3동,89505,23239,5802,91932
2013,2,서초구,내곡동,6104,4994,225,13849
